area,bedrooms,bathrooms,stories,parking,age,price
1802,2,1,2,3,12,8614346
2293,1,5,2,1,11,11859460
3773,3,3,1,1,0,18690048
1461,3,3,1,1,21,7259897
2207,2,1,1,1,27,9789959
3426,2,1,3,0,0,16473400
1548,2,1,2,0,24,7092524
3649,5,2,1,2,16,18287465
1519,6,1,2,0,29,7548926
2935,5,3,4,1,29,14598780
3440,4,4,4,1,18,17630760
4804,6,2,3,2,20,23680936
3182,2,5,1,2,27,14507757
4889,2,4,2,1,24,22640747
1631,4,3,2,2,27,7892749
4632,3,2,3,2,20,21783724
3930,5,5,1,2,28,18989888
836,2,1,1,3,23,4124020
3189,3,3,4,3,3,16808505
3273,1,3,3,0,28,14926131
3165,6,1,2,2,9,16219503
2879,1,2,3,0,14,13883587
3883,5,3,3,2,19,19505163
2223,3,3,1,0,16,11146886
1598,6,2,4,3,24,8936752
2957,4,4,4,3,8,15696679
1973,3,3,1,1,6,10367797
4164,2,3,2,3,19,19580764
815,1,4,1,2,27,3614509
3483,5,3,3,3,14,18263431
2672,6,1,4,3,4,14431070
3292,4,4,1,1,10,16445696
2310,3,1,2,3,13,11413452
2658,5,1,4,2,3,14631236
1768,2,4,2,3,12,9233955
2116,1,3,3,0,22,9930102
2154,3,1,4,0,1,11198451
2817,3,3,2,2,11,13999422
3254,3,4,2,0,13,16078360
2258,2,3,4,3,13,11644698
942,5,5,3,0,9,7081565
1250,1,5,4,0,9,6785683
1150,4,1,3,2,21,6169455
3130,2,1,4,1,7,15144960
3643,1,5,2,0,21,17156500
3942,1,5,3,0,2,18924034
3519,3,5,2,0,2,17548774
3526,2,2,1,1,12,16315881
897,1,5,2,1,22,4364180
4050,2,4,1,1,29,17927557
2434,5,5,4,1,30,12839694
1014,5,5,2,2,9,7611864
4184,5,1,4,3,13,20701814
2535,6,3,2,0,17,13001383
2949,5,1,2,2,5,15499442
3815,4,3,4,2,4,19830790
3883,3,3,1,2,14,18803233
2090,6,2,4,3,13,11606257
4123,5,3,1,3,14,20768353
2976,3,5,2,2,12,15244048
4152,6,1,3,2,12,21089058
2279,5,5,3,1,2,13555238
3179,3,4,4,2,20,15456676
2105,5,3,1,1,20,10719757
591,5,5,4,2,24,4877268
3683,4,4,1,0,21,17737397
1991,2,5,2,1,21,10219117
1617,3,4,4,1,5,9873695
929,2,4,2,1,15,5471845
2710,1,4,1,1,16,12678768
4529,3,5,3,3,16,21986989
921,3,3,3,3,21,5683447
3166,6,4,4,2,26,16687058
4271,5,4,1,0,28,20139187
3263,1,2,4,3,20,15228462
2639,6,3,3,1,30,13259852
2336,2,4,1,2,13,11224586
2591,4,3,2,2,25,12474994
1954,1,1,3,1,2,9961272
4678,4,4,3,3,22,22305597
3520,2,1,2,2,2,17202251
1259,5,5,3,0,25,7222363
3849,3,1,2,1,10,18742328
4983,3,1,1,2,6,24030263
2020,2,5,4,3,13,11184717
2177,2,4,1,2,4,11063772
2174,5,1,1,3,1,12347787
4640,5,1,4,0,1,23011294
1737,2,5,1,2,11,9197930
2920,5,4,3,0,10,15778400
1587,4,1,2,2,19,8242074
4016,1,1,3,1,10,19069457
4627,2,1,3,0,20,21078989
4425,6,3,1,1,1,22461402
1129,1,5,2,1,3,6551454
4233,3,3,2,3,3,20794739
4161,2,2,1,2,7,19311201
1534,4,3,2,0,5,8686866
3981,4,3,4,0,5,19796931
2148,4,1,4,2,10,11400975
681,4,2,3,3,10,4762372
3271,2,4,4,1,28,14976268
2482,4,4,1,1,14,12978193
3072,1,1,1,2,28,13558677
4076,5,4,1,3,18,19694873
3114,4,1,1,1,2,15794721
4780,1,4,4,1,25,21748983
2473,3,2,2,1,0,12988729
3535,3,5,3,2,30,16543379
3929,3,4,1,3,18,18741717
2042,2,1,2,0,4,9873593
1947,4,3,4,2,20,10835472
3210,6,1,1,1,23,15081198
2995,1,1,3,2,17,13806427
768,3,1,1,1,6,4304249
3705,3,2,2,3,6,18573562
2450,1,3,4,2,22,11442356
2085,4,1,1,2,3,10907823
2658,2,4,4,0,20,13139176
1701,1,4,1,2,14,7968974
1411,2,3,2,1,27,6321975
4355,1,4,3,3,16,20261208
4219,4,5,4,2,1,21807331
1273,4,2,2,0,24,6664018
1066,1,3,3,0,24,4843806
4990,2,2,1,3,18,22727174
3578,3,4,1,2,23,16815549
853,4,3,3,2,26,4644991
3236,5,2,3,3,0,17408198
4575,4,3,1,2,12,21826166
601,4,5,3,3,4,5638751
1993,4,1,2,3,0,11265508
1554,6,4,1,0,17,8850294
4698,1,1,1,1,13,21620165
526,5,1,3,0,26,3299743
1050,6,4,1,0,27,5830840
1613,4,4,2,0,11,9482697
4791,4,4,4,3,25,22761669
1193,3,5,4,1,22,6772932
4649,2,1,1,2,13,21599431
3786,3,4,1,3,14,18199106
3104,5,3,4,0,18,16125143
1870,2,1,3,0,6,9251290
3787,2,5,4,2,23,18347923
1931,3,1,1,3,11,9300481
3976,4,3,4,3,6,20172744
4934,1,5,2,0,15,23315250
4568,3,5,4,2,15,22479040
2455,3,5,3,2,6,13360634
2426,3,4,4,0,5,12834701
1684,1,1,2,0,22,7176423
2582,4,5,1,1,12,13818195
4521,1,5,1,3,30,20708198
2049,2,3,2,0,6,10578076
1125,2,5,4,1,1,7149026
3722,5,2,4,2,7,18845857
3198,3,2,4,1,1,15983345
2767,5,4,3,3,16,14331408
1431,2,5,2,3,18,8135501
2113,3,3,1,3,7,11206802
1853,2,2,2,0,14,9114610
4269,5,4,3,0,25,20466661
2768,6,4,3,0,10,14847475
4451,6,4,4,0,14,22344760
2169,1,2,3,1,9,10732363
3115,2,3,2,0,2,15640948
3206,4,3,1,1,28,15058744
1793,1,5,3,0,23,8993957
2040,4,5,3,3,20,10999453
3921,2,5,3,1,6,19599127
1322,4,5,4,3,0,9394767
4766,5,3,3,0,12,23497446
2730,2,5,3,2,25,12896311
995,6,1,1,2,4,7027290
4487,6,5,4,2,19,22543824
3357,3,5,2,0,29,15357964
1374,5,1,4,0,6,7846183
2510,3,4,3,1,16,12566583
4618,6,1,1,0,10,22682451
4591,1,2,3,3,11,21474339
935,6,1,4,2,26,6185843
1821,4,2,3,2,29,8833540
2825,4,2,1,1,30,12691936
2388,3,3,4,1,4,12941846
2547,5,3,1,3,26,13113376
1182,4,2,3,1,8,6972619
3637,1,5,3,2,15,17784963
906,6,1,4,0,25,5756853
2546,5,5,1,0,14,13513171
3428,1,4,2,2,4,16404180
2627,6,1,2,0,29,12350237
1855,3,1,4,2,12,9218147
3637,5,1,3,3,8,18613234
1203,5,3,3,0,6,7392437
2114,4,4,3,0,4,11806045
3289,5,1,3,3,22,16446387
3117,5,1,4,0,21,15167839
4378,5,2,1,2,5,21974560
2990,5,2,2,0,26,14468308
1451,6,1,3,1,18,8290711
2714,5,1,3,0,9,13420172
1188,2,5,3,3,28,6401286
2052,5,1,3,1,13,10671062
1760,1,1,2,0,3,8542094
2973,1,2,1,2,22,13150647
4070,5,5,4,3,11,21319564
2935,5,1,2,3,5,15742632
1520,2,4,4,2,30,7676140
1333,4,3,3,0,29,6627076
2067,2,1,1,0,3,9801450
1004,5,3,2,1,3,6744757
3798,5,2,2,2,5,19310528
2553,6,1,2,1,28,12750319
2562,4,2,4,3,26,12314640
2488,2,1,2,2,7,12628823
2573,2,2,4,3,25,11769766
4171,4,4,1,2,24,19560654
2121,6,5,4,3,22,12058833
4348,3,1,4,3,27,19856607
1114,1,4,3,1,25,5219302
924,1,2,2,0,28,4087819
3534,1,1,4,1,9,16990055
4284,2,3,3,1,13,20241179
2870,1,4,2,1,15,14050001
4058,6,2,3,1,7,20743537
1347,5,2,2,3,20,7262516
1863,4,5,4,0,15,10861111
825,3,2,2,2,28,4570988
4240,6,2,1,2,18,20476692
1079,1,4,2,0,20,4955955
3111,2,3,4,0,11,14756668
4344,6,1,4,3,11,21404427
2937,5,3,4,1,25,14629834
4236,4,5,4,3,4,22268037
1079,2,5,1,2,29,5462416
3436,1,5,3,2,23,16138434
2776,6,2,2,2,18,14140977
3257,1,2,2,0,23,14349810
1051,3,3,1,3,6,6570980
3403,1,1,1,3,15,15337114
3306,1,2,4,1,12,15970048
3412,6,5,1,2,23,16885917
2562,1,4,2,3,28,12295345
1666,2,2,3,1,13,8805247
4488,5,4,1,1,28,21712185
1913,2,5,1,1,16,9242573
4115,1,5,2,2,30,19220029
3016,6,4,3,1,30,15582989
1483,1,2,4,2,30,6783083
3966,2,4,2,0,2,19267668
2186,2,1,1,3,5,10589431
941,4,3,3,0,0,6230785
4862,1,5,1,1,22,22266761
2939,5,3,1,0,29,13572195
1556,1,5,2,2,2,8942737
2571,1,5,1,3,1,12910759
4741,3,4,1,3,20,22561377
4355,5,4,2,1,24,20664850
2806,5,5,4,0,6,15624030
1551,1,3,2,2,21,7349148
2595,2,2,3,2,4,12737048
855,4,3,1,0,25,4069321
2910,4,1,1,0,20,13451494
1405,2,1,2,2,11,6922680
4229,5,3,2,0,23,20275803
1702,6,2,2,2,13,10000696
4303,2,1,4,3,25,20132546
1128,6,5,4,3,15,7970092
4400,6,4,3,0,6,22574393
4435,4,1,2,1,19,20870632
1188,5,5,2,3,20,7612748
1816,1,3,4,1,1,9510264
3459,1,5,3,2,10,17290674
4606,4,5,1,3,26,22336369
2329,3,1,1,3,30,10637351
3799,3,1,2,0,11,18364443
4468,3,5,3,1,29,21202354
1368,5,3,2,3,23,7353019
770,3,3,3,1,24,4061979
1996,4,1,3,2,0,11520970
3863,2,5,3,3,28,18311741
569,2,1,4,0,24,2632865
2115,4,5,3,1,1,12437644
3337,3,3,3,1,21,15851635
2687,3,1,4,3,14,13382216
4623,5,5,2,1,25,22064495
756,6,1,4,1,21,5250439
574,3,1,3,3,24,2804356
1522,2,3,4,0,22,7514141
3506,6,4,1,2,3,19065399
688,6,3,4,3,15,5231793
4774,4,3,3,1,30,22287456
1532,3,3,4,0,22,7665330
4994,4,4,1,0,25,22889432
1462,5,4,4,0,7,8882952
1786,3,4,1,2,21,8845027
2336,1,4,2,1,9,11942916
3581,6,4,4,2,19,18915194
990,2,1,3,1,16,4611011
4301,4,5,2,2,12,21836856
1817,3,4,1,2,27,8929515
1492,1,2,1,0,16,6710698
2862,2,2,2,0,26,12656125
3426,6,4,3,0,16,17992377
1521,2,4,3,0,28,7651060
4388,1,1,2,2,7,20843418
4270,3,2,2,2,28,19514856
4342,3,1,3,1,12,20233779
3082,1,2,2,0,2,15130529
3257,3,1,1,0,18,15383075
721,6,2,1,3,0,5907044
1339,2,4,2,0,25,6010153
3453,2,2,1,2,8,16160414
3972,4,2,3,1,17,18952411
1614,3,4,1,0,26,7742242
1390,6,3,3,2,23,7803550
3884,6,1,3,2,10,19347838
4092,3,5,2,3,16,19747433
3520,1,5,1,2,27,16281771
3047,1,2,2,1,6,14375709
3534,5,2,3,0,22,16869273
3230,6,2,1,2,0,17556041
4561,3,1,4,0,18,21543954
4195,2,3,3,2,29,18915398
3433,2,3,4,3,15,16804357
2573,3,3,4,2,25,12744329
2509,1,3,4,2,25,11295937
899,4,1,4,1,12,5357610
4975,4,2,4,2,25,23420236
2203,4,4,2,2,28,11196738
2877,6,4,1,0,4,15123674
681,3,1,4,1,27,3392471
2574,3,2,4,0,2,13675373
4056,1,5,2,1,26,18814944
2571,4,1,4,1,12,13567953
1614,3,1,4,2,6,8493416
3729,1,2,2,2,1,18111114
2393,6,5,3,1,21,13233948
4665,5,3,3,1,14,23026358
3428,2,2,4,0,25,16168509
4590,5,3,4,2,10,23526459
3009,5,3,3,3,23,15272205
1450,2,4,2,0,15,7719101
2858,6,2,4,0,16,14600685
1587,2,3,1,1,6,8420332
2209,4,2,4,3,3,12274595
3847,3,1,3,0,8,18725283
3690,3,3,1,0,5,18084266
3594,2,5,1,0,30,15939680
3368,1,2,2,1,1,16205990
2891,6,3,3,1,25,15201779
4808,6,2,4,3,15,23990909
2735,2,2,2,2,22,12485367
2277,2,4,2,1,22,10908361
4760,2,5,4,1,2,23984940
3323,1,1,1,1,12,14604983
4511,4,2,1,2,6,22386962
2559,6,5,4,3,25,14436947
3312,2,4,1,2,28,15127789
4402,2,1,1,2,5,20213510
2093,1,5,4,1,0,11616081
3460,1,4,2,1,14,16341116
2365,1,2,4,1,28,11134980
2754,1,3,3,0,28,12647460
1809,6,4,3,0,16,10047133
3874,5,1,1,0,15,18191065
1915,1,5,4,0,27,8831730
1493,5,5,3,2,5,9375727
3148,5,4,1,1,7,16085891
1117,3,5,4,2,3,7559100
3455,4,5,1,1,5,17453662
612,5,5,1,3,27,3857172
2818,1,4,3,0,5,14314927
2791,1,2,1,0,14,12747667
4974,4,4,3,3,10,24490223
4933,3,1,3,0,9,23150043
853,3,5,4,1,28,4798659
3701,4,5,3,3,4,19371444
1958,5,4,3,0,17,11166537
1522,3,2,1,2,25,7712492
2351,6,5,3,2,29,12127718
2623,4,2,1,3,28,12358319
2636,6,2,3,1,27,13363876
2847,1,4,4,3,8,13946640
4117,5,5,4,2,17,20806450
4157,3,5,1,0,1,20620993
4077,4,2,4,2,30,18842599
4628,4,5,2,3,17,22916837
3097,2,4,4,0,2,15504385
2783,5,2,1,3,23,13502389
3419,6,5,2,2,7,18817489
4092,5,1,3,3,0,20670944
821,4,5,2,3,11,5516088
4669,4,3,4,1,13,23304150
1643,1,2,2,3,30,6911963
3304,4,1,2,2,12,16602308
4463,2,1,2,1,0,20811668
3296,4,5,3,0,11,16677501
1662,6,3,2,2,24,9086224
3618,1,1,1,2,29,15695961
4904,2,4,1,1,0,23430005
2700,1,2,4,2,20,12348231
1524,5,5,3,3,23,9439688
4891,3,5,4,3,26,23038454
4582,1,4,1,0,15,20904585
3591,1,3,2,1,27,16076262
757,1,3,1,3,9,4741554
2824,2,4,4,0,21,13921582
3625,2,5,4,3,5,18979989
1149,3,4,4,2,26,5877013
3162,3,3,4,3,3,16527953
1722,3,5,4,2,2,10136366
1895,4,5,3,1,20,9844105
2553,1,5,4,1,13,12555806
2615,6,5,2,0,20,13536355
1617,2,2,2,0,10,8167044
695,1,4,1,1,27,2772845
555,3,3,3,2,13,3972902
4456,1,3,3,0,23,20748792
4306,6,4,4,0,9,21957983
3921,5,5,2,0,28,18648026
3792,6,3,3,3,20,19134134
4526,6,4,4,2,26,22463851
4047,4,4,3,3,12,19910645
3390,2,1,3,1,18,15661959
3046,3,3,2,0,15,14638426
1008,3,5,4,1,18,6321432
4606,4,2,4,2,9,22953366
2759,2,2,1,3,2,13985807
3463,6,1,4,1,19,17700535
4892,4,2,4,2,1,23928700
3612,4,2,3,3,27,17206767
2156,5,1,2,1,25,10960822
1218,3,2,1,1,2,7001410
2055,5,2,2,0,28,9630316
1388,1,5,3,0,12,7266820
2561,5,5,3,2,16,13896850
3119,3,2,3,2,4,15882677
3716,1,3,1,2,6,17604084
4247,3,3,4,1,10,20387897
4211,5,5,2,3,22,21419881
1229,6,2,3,2,12,7725320
4039,2,2,3,3,21,18637996
1059,4,5,2,2,30,6181170
3670,1,1,1,3,4,17041548
3978,5,3,4,3,22,20296075
1877,5,2,4,2,4,10899080
4802,3,1,4,3,6,23264194
4443,5,5,1,0,26,21763862
532,2,4,1,0,21,3218837
3062,6,2,1,1,17,15571488
4220,2,1,2,0,24,19292252
3492,6,1,1,2,28,16532934
3635,2,3,3,3,22,16899255
1732,1,1,4,2,13,8371854
2278,6,2,2,2,1,12948276
1775,3,2,2,3,4,9526224
2470,6,5,1,2,0,14011433
939,6,4,3,2,30,6372165
4817,3,1,3,1,1,22924499
2819,5,3,2,2,1,15247057
2793,3,1,2,1,30,12261539
4722,1,5,4,0,4,22726870
2710,1,3,2,0,0,13846371
598,4,4,1,1,7,4801597
3191,6,2,2,3,15,16569683
2307,4,4,3,2,8,12593750
3759,1,4,2,3,11,18064428
2345,3,3,3,0,9,12043393
1297,2,4,4,3,3,7842581
2523,5,2,2,2,5,13488646
917,2,1,3,0,29,4099338
1304,2,3,2,1,18,6120994
4077,2,4,3,1,28,18698512
4157,4,2,2,0,26,18944489
855,2,4,1,0,4,5160555
3339,5,2,3,2,14,17075904
1217,3,2,1,0,13,6762593
2031,2,1,4,2,19,9382658
875,1,3,3,1,12,4550887
2266,4,3,3,2,6,12710724
1813,6,5,4,0,8,10813012
1780,6,1,1,3,20,9117544
1852,4,4,2,2,5,10568248
4666,1,5,4,2,21,22052837
1371,1,5,2,1,17,7306571
3548,2,1,1,0,18,15561495
991,6,4,2,1,10,6998970
3974,6,4,4,2,9,20755038
3528,5,4,1,3,5,18455589
3031,4,1,2,2,8,15481952
3950,6,2,2,1,22,19075985
3601,3,4,3,0,10,17665598
3865,6,2,3,0,14,19170293
4555,2,3,1,2,3,22223366
4593,4,5,4,2,22,22925200
3456,5,4,3,3,0,18145804
2373,6,2,4,2,4,13169695
3737,6,3,3,1,2,19175627
1808,2,2,3,0,23,8214465
3273,3,4,3,1,14,16450819
1568,2,4,4,3,1,9092277
1074,3,2,4,2,6,6193206
2014,5,4,1,0,7,11491453
4486,2,2,2,0,0,21637047
2140,3,2,3,1,19,10190252
1861,5,3,1,0,22,9730934
3003,5,4,2,2,0,16296752
4043,6,5,3,1,19,20150579
4970,4,5,2,2,24,23888058
3800,4,5,1,0,30,17909592
4643,2,3,3,3,13,22104680
3590,5,3,2,3,29,17622523
539,6,5,3,1,16,4903816
4641,2,3,1,2,10,22041920
1980,3,4,2,3,25,9653317
3588,4,5,2,1,25,17953458
1669,3,4,2,3,7,9623207
2991,6,4,2,3,30,14717016
2715,4,2,2,1,8,13986526
2559,4,4,4,0,1,13936106
1320,3,5,4,0,17,7140538
3600,5,4,2,3,24,18174712
4759,6,5,4,1,8,24278252
2587,1,2,3,0,16,11939497
3154,4,1,2,2,8,15242335
4925,2,2,1,1,17,22091502
1493,4,5,2,2,15,8609770
1058,2,2,4,3,19,6034183
2529,6,5,1,0,24,13336662
1792,2,1,1,3,6,8614453
4605,3,2,1,0,20,20833235
2469,5,1,3,1,6,12637251
2096,2,4,2,0,9,10987330
539,5,5,2,0,5,4984095
872,2,2,1,3,15,4320395
786,1,2,3,0,28,3676370
2506,1,4,4,2,12,13024963
612,1,1,1,0,30,1889400
3581,3,2,2,2,27,16388412
4838,2,3,2,3,3,23311823
1095,3,3,4,2,13,6726365
1444,1,4,1,3,0,7687853
4453,2,5,2,0,27,20355378
936,1,5,2,0,27,4873810
4967,6,2,3,0,5,25129551
2178,2,1,4,0,0,11093857
2258,2,3,1,1,4,11627430
3369,2,4,4,1,11,16365223
851,2,1,2,0,3,4737363
4328,5,3,3,1,16,21775335
2262,2,4,4,0,3,12314697
1183,4,4,1,0,25,6177540
4336,6,5,4,1,30,21638841
557,2,3,1,2,6,3788338
3752,3,2,4,3,7,19051589
628,2,2,1,2,2,4082805
3268,2,1,3,0,11,15736410
2116,1,5,3,0,1,11419033
3307,1,4,3,2,0,16684747
2625,5,3,2,2,13,14236718
4509,4,1,2,3,16,21253171
4073,4,5,4,0,23,19485774
2361,1,4,4,2,21,11282902
830,3,5,2,2,10,5887758
563,1,4,2,3,5,3960143
4126,2,2,2,0,3,20104882
4982,2,2,1,2,3,23213362
1791,1,2,3,0,13,8998385
2101,4,5,1,0,28,10552468
823,3,1,2,2,1,5174219
3078,1,1,4,2,27,14298157
4388,1,1,4,0,21,19707961
2724,5,3,4,3,29,13842999
3822,2,1,2,2,26,16757731
4168,6,5,1,2,20,20718226
4948,6,1,2,0,18,23231473
1518,1,3,3,3,15,8065381
3794,4,4,4,0,18,19175311
3271,2,3,4,0,3,16376947
819,5,2,1,3,13,5206808
3212,1,4,4,0,4,16381266
1749,6,2,1,2,22,9187508
2384,3,4,2,3,14,12517038
1613,3,2,2,0,19,8370470
3394,6,5,2,2,16,17864426
4385,2,3,4,1,14,20612223
2057,2,3,4,0,5,11040532
2588,1,5,2,3,21,12440269
2101,6,5,3,3,9,12614141
2842,3,2,4,1,18,13973305
2404,3,4,3,1,22,11719392
1134,5,5,4,3,12,7577086
1774,4,2,3,1,26,8579073
3053,1,4,2,0,27,13397929
3867,4,2,2,2,24,17863471
1455,3,2,1,2,12,7820716
2107,3,3,2,3,6,11202137
1903,5,5,4,1,28,10091197
2097,3,4,1,2,8,10865782
3480,3,1,3,1,8,17323585
2879,2,1,1,0,14,13061527
2672,5,3,3,2,15,14196708
2866,2,1,3,1,27,13052842
2959,4,2,1,2,2,14834761
1411,1,4,3,3,20,7339604
1922,3,4,3,1,18,10124194
4605,4,2,3,3,23,21636721
3147,2,5,4,2,24,15537985
1468,3,2,1,0,14,7187438
1476,3,3,1,1,27,6833461
4433,5,2,2,0,10,21636651
1905,3,3,2,0,0,10631897
4621,1,2,3,3,9,22242506
2454,6,4,4,1,9,13608574
888,6,1,3,3,0,6692456
3946,6,5,4,0,23,19534771
3593,5,4,2,3,29,17443046
1339,2,1,4,0,12,6680092
573,4,1,3,3,2,4495497
573,1,1,2,2,0,3224035
2064,1,4,1,0,29,8854673
931,2,4,2,3,25,5341329
4689,2,2,1,1,1,22381604
3703,1,3,3,1,11,17101968
4285,5,4,4,3,16,22100105
2640,2,1,1,0,9,11968895
2779,3,2,3,3,0,14728306
4396,2,4,2,1,22,20866936
4868,4,1,3,2,5,23750021
3138,6,5,3,3,10,17362743
4354,6,4,2,3,22,21995042
4627,2,5,2,0,10,22051163
4587,4,5,4,1,12,22906625
4059,1,4,3,0,1,19652394
2289,5,3,1,2,0,13059875
2799,2,5,1,1,10,14293261
4052,6,1,2,2,24,19612330
3857,5,4,4,0,27,19053892
3933,2,3,3,3,29,18660305
3717,1,4,3,0,25,16706239
1213,1,1,3,1,12,5581719
1620,4,3,3,0,16,8264473
1570,3,3,3,0,16,8080994
2418,3,4,3,1,10,12296127
2764,6,2,4,3,24,14603351
3210,1,4,4,2,24,15456669
3143,4,2,4,2,17,16045381
3388,6,2,3,0,5,17324816
3211,6,5,3,3,14,17631135
920,1,4,3,1,27,4105463
4434,5,2,3,3,10,22522989
1827,2,5,4,3,8,10533109
932,2,1,2,2,8,4633895
4085,1,1,3,0,10,18930555
1172,2,3,2,3,18,6449732
3120,4,3,2,2,2,16481517
2152,6,5,4,3,22,12043687
3233,2,5,3,3,2,16625962
1571,6,4,2,0,8,9131943
4687,3,2,1,3,25,21349520
2175,3,4,1,0,16,10965406
4581,5,4,2,3,4,23361101
1970,6,4,3,1,21,10694126
4658,1,3,1,0,15,20850159
3650,1,2,2,1,1,17504115
3561,3,3,1,2,7,17464523
4021,1,2,1,1,2,18677827
4360,5,5,1,1,21,21772636
1047,1,5,2,3,15,6121578
3884,4,4,4,3,7,20422762
3908,3,4,4,2,11,19401527
2947,3,5,1,1,8,15454709
4630,1,5,3,2,6,22360629
1409,1,1,2,3,19,6204743
3081,3,2,2,0,17,14762801
1608,2,2,2,0,6,8118964
1072,3,5,3,2,23,6547620
733,4,1,2,3,8,4416707
4040,2,4,1,3,14,19125112
1369,3,1,3,2,26,6642175
4411,4,2,1,3,30,20199024
2504,6,3,2,3,22,13589436
4215,2,1,2,2,1,20175499
3180,4,2,3,1,21,14945208
1791,2,3,2,3,14,9465236
1414,2,3,2,2,16,7566744
1193,5,5,3,2,30,6605060
3646,6,3,1,2,10,19033830
3724,6,3,3,3,8,19812735
3133,2,2,1,0,8,14424574
3534,2,3,2,3,15,17017495
3493,3,3,4,0,25,16140984
4613,5,4,4,2,24,22205740
1523,6,3,4,3,30,8199100
2371,4,4,2,2,28,11316120
1550,5,1,1,2,21,7555444
4280,4,1,4,1,8,21195107
3968,1,2,1,3,3,18588322
2941,1,4,2,0,12,14462744
2697,3,4,3,1,15,13498584
2864,6,2,2,1,24,14376826
3773,4,5,3,0,30,18000804
927,4,4,1,2,11,6250293
4334,1,3,3,3,21,20039627
1163,4,4,3,0,18,6534648
3945,6,2,4,2,13,20272777
615,3,5,3,2,3,5396892
3885,1,1,2,1,18,17332956
3902,2,2,2,2,29,17498493
1111,5,2,3,3,19,6623219
1051,5,2,1,1,20,6122964
4019,5,4,3,3,18,20245196
2991,5,4,4,1,2,16458922
3980,2,1,3,1,15,18667430
917,3,2,4,1,5,6175428
3347,5,1,4,2,4,17107978
535,1,2,4,2,12,3422395
581,1,4,4,1,3,4554230
1241,5,5,4,1,14,8299811
639,5,3,3,1,25,4182668
536,4,2,2,1,0,4345300
2044,3,4,4,1,20,10870703
3390,4,4,3,3,19,17321939
2870,2,5,3,0,0,15303084
2940,1,1,2,1,15,13093111
651,2,2,3,1,22,3345580
2995,6,4,2,2,4,16594212
2378,3,4,1,0,17,11740861
1739,1,2,1,3,27,7989818
3199,5,4,2,0,17,15996606
2137,6,1,1,0,20,11241799
1840,5,1,4,3,25,9762182
745,2,4,4,3,12,4792136
3713,6,5,3,3,5,20040252
1103,6,2,2,3,30,6653793
3173,5,5,3,2,0,17130345
2147,6,4,1,1,21,11657776
2778,1,2,4,2,6,13562796
2121,6,1,2,1,22,10607622
3309,2,4,3,3,14,16711308
1303,5,3,1,1,1,8050585
3799,5,4,1,3,25,18165816
1530,6,4,3,1,9,9975466
2892,5,5,1,2,5,15952150
4639,2,5,2,0,29,21573178
1104,3,1,3,3,14,6138777
3888,3,5,1,1,12,19307142
1195,4,3,4,3,26,6640704
1627,5,2,2,3,3,10051969
3185,6,3,1,1,18,15902233
2658,5,3,2,2,23,13811070
3120,4,4,4,3,2,17096893
2447,5,5,4,2,20,13167949
634,6,1,1,2,19,4116519
3779,6,4,2,1,30,18223904
3486,5,2,4,0,29,16359706
2832,1,2,4,0,13,13295459
1368,5,3,2,3,1,9045742
4850,4,5,1,3,4,23775751
1645,1,2,2,0,30,6472431
1793,1,5,4,3,27,8918393
4011,2,4,2,0,6,19627790
4135,2,3,3,1,28,18851067
3462,4,4,1,3,20,16634529
520,3,4,3,3,25,3340943
2087,5,4,4,3,1,12374576
2635,4,4,2,1,2,14069034
2558,6,5,1,2,8,14207386
4863,4,2,1,2,16,23060528
4012,5,1,1,1,10,19226660
1274,2,5,2,3,26,7058051
3937,2,3,3,3,24,18499586
898,6,1,3,0,9,5555815
1242,3,4,1,2,19,7014713
4324,6,1,1,0,2,21968878
955,1,4,2,2,8,5409053
4112,6,2,3,3,9,20759864
3792,5,2,1,2,3,18884901
1379,5,5,3,3,15,8276471
4789,2,2,1,1,30,20814417
3368,3,2,3,1,11,16616874
1055,1,1,1,1,24,4168038
2959,6,1,3,1,21,14920961
2815,1,2,3,3,19,13322708
797,6,2,2,1,17,5405081
4167,6,4,4,3,27,20852603
797,6,4,2,2,28,5664714
1081,2,3,1,1,18,5556117
4353,5,2,4,2,9,22040124
2092,1,5,1,1,13,10064419
1819,6,5,2,3,22,9994437
1977,4,4,2,1,28,9401129
4365,1,3,3,0,17,19984025
1460,2,2,1,0,26,6412730
4672,4,1,3,3,26,21844890
3825,4,4,1,1,22,18682732
1604,1,2,1,1,16,7333474
3118,4,3,1,2,16,15535569
2021,2,1,2,3,0,10390936
4087,4,5,4,0,19,20655767
1890,3,5,4,1,12,10344349
3298,4,1,2,3,9,16495176
3893,4,3,3,0,22,18949794
3032,3,2,4,2,24,14230329
3411,4,3,3,1,27,16188335
1642,6,4,1,0,26,8884915
3492,1,1,1,2,23,15367803
4402,2,2,3,0,10,20741289
4004,3,4,4,0,20,19204158
993,6,4,1,1,16,6789447
2216,1,5,2,2,13,10961330
995,2,4,3,3,1,6338201
2951,6,3,4,1,22,15032253
2192,5,5,2,1,9,12467963
3445,2,3,3,3,1,17257969
1131,3,3,4,1,12,6391223
4886,5,1,2,1,30,22369427
1690,4,1,4,0,21,8605853
3692,2,5,4,3,30,17885580
2555,4,4,2,1,20,12889694
701,2,5,3,2,15,4741981
4136,6,2,4,0,18,20921969
2050,1,5,2,1,23,9874692
2798,1,2,2,1,16,13181278
507,4,2,3,1,21,3489428
